,country,date,year,month,ind_prod
4119,switzerland,2003-04-01,2003,4,0.019
4120,switzerland,2003-05-01,2003,5,0.019
4121,switzerland,2003-06-01,2003,6,0.019
4122,switzerland,2003-07-01,2003,7,0.019
4123,switzerland,2003-08-01,2003,8,0.019
4124,switzerland,2003-09-01,2003,9,0.019
4125,switzerland,2003-10-01,2003,10,0.019
4126,switzerland,2003-11-01,2003,11,0.019
4127,switzerland,2003-12-01,2003,12,0.019
4128,switzerland,2004-01-01,2004,1,0.019
4129,switzerland,2004-02-01,2004,2,0.019
4130,switzerland,2004-03-01,2004,3,0.019
4131,switzerland,2004-04-01,2004,4,0.019
4132,switzerland,2004-05-01,2004,5,0.019
4133,switzerland,2004-06-01,2004,6,0.019
4134,switzerland,2004-07-01,2004,7,0.019
4135,switzerland,2004-08-01,2004,8,0.019
4136,switzerland,2004-09-01,2004,9,0.019
4137,switzerland,2004-10-01,2004,10,0.019
4138,switzerland,2004-11-01,2004,11,0.019
4139,switzerland,2004-12-01,2004,12,0.019
4140,switzerland,2005-01-01,2005,1,0.019
4141,switzerland,2005-02-01,2005,2,0.019
4142,switzerland,2005-03-01,2005,3,0.019
4143,switzerland,2005-04-01,2005,4,0.019
4144,switzerland,2005-05-01,2005,5,0.019
4145,switzerland,2005-06-01,2005,6,0.019
4146,switzerland,2005-07-01,2005,7,0.019
4147,switzerland,2005-08-01,2005,8,0.019
4148,switzerland,2005-09-01,2005,9,0.019
4149,switzerland,2005-10-01,2005,10,0.019
4150,switzerland,2005-11-01,2005,11,0.019
4151,switzerland,2005-12-01,2005,12,0.019
4152,switzerland,2006-01-01,2006,1,0.019
4153,switzerland,2006-02-01,2006,2,0.019
4154,switzerland,2006-03-01,2006,3,0.019
4155,switzerland,2006-04-01,2006,4,0.019
4156,switzerland,2006-05-01,2006,5,0.019
4157,switzerland,2006-06-01,2006,6,0.019
4158,switzerland,2006-07-01,2006,7,0.019
4159,switzerland,2006-08-01,2006,8,0.019
4160,switzerland,2006-09-01,2006,9,0.019
4161,switzerland,2006-10-01,2006,10,0.019
4162,switzerland,2006-11-01,2006,11,0.019
4163,switzerland,2006-12-01,2006,12,0.019
4164,switzerland,2007-01-01,2007,1,0.019
4165,switzerland,2007-02-01,2007,2,0.019
4166,switzerland,2007-03-01,2007,3,0.019
4167,switzerland,2007-04-01,2007,4,0.019
4168,switzerland,2007-05-01,2007,5,0.019
4169,switzerland,2007-06-01,2007,6,0.019
4170,switzerland,2007-07-01,2007,7,0.019
4171,switzerland,2007-08-01,2007,8,0.019
4172,switzerland,2007-09-01,2007,9,0.019
4173,switzerland,2007-10-01,2007,10,0.019
4174,switzerland,2007-11-01,2007,11,0.019
4175,switzerland,2007-12-01,2007,12,0.019
4176,switzerland,2008-01-01,2008,1,0.019
4177,switzerland,2008-02-01,2008,2,0.019
4178,switzerland,2008-03-01,2008,3,0.019
4179,switzerland,2008-04-01,2008,4,0.019
4180,switzerland,2008-05-01,2008,5,0.019
4181,switzerland,2008-06-01,2008,6,0.019
4182,switzerland,2008-07-01,2008,7,0.019
4183,switzerland,2008-08-01,2008,8,0.019
4184,switzerland,2008-09-01,2008,9,0.019
4185,switzerland,2008-10-01,2008,10,0.019
4186,switzerland,2008-11-01,2008,11,0.019
4187,switzerland,2008-12-01,2008,12,0.019
4188,switzerland,2009-01-01,2009,1,0.019
4189,switzerland,2009-02-01,2009,2,0.019
4190,switzerland,2009-03-01,2009,3,0.019
4191,switzerland,2009-04-01,2009,4,0.019
4192,switzerland,2009-05-01,2009,5,0.019
4193,switzerland,2009-06-01,2009,6,0.019
4194,switzerland,2009-07-01,2009,7,0.019
4195,switzerland,2009-08-01,2009,8,0.019
4196,switzerland,2009-09-01,2009,9,0.019
4197,switzerland,2009-10-01,2009,10,0.019
4198,switzerland,2009-11-01,2009,11,0.019
4199,switzerland,2009-12-01,2009,12,0.019
4200,switzerland,2010-01-01,2010,1,0.019
4201,switzerland,2010-02-01,2010,2,0.019
4202,switzerland,2010-03-01,2010,3,0.019
4203,switzerland,2010-04-01,2010,4,0.019
4204,switzerland,2010-05-01,2010,5,0.019
4205,switzerland,2010-06-01,2010,6,0.019
4206,switzerland,2010-07-01,2010,7,0.019
4207,switzerland,2010-08-01,2010,8,0.019
4208,switzerland,2010-09-01,2010,9,0.019
4209,switzerland,2010-10-01,2010,10,0.019
4210,switzerland,2010-11-01,2010,11,0.019
4211,switzerland,2010-12-01,2010,12,0.019
4212,switzerland,2011-01-01,2011,1,0.019
4213,switzerland,2011-02-01,2011,2,0.019
4214,switzerland,2011-03-01,2011,3,0.019
4215,switzerland,2011-04-01,2011,4,0.019
4216,switzerland,2011-05-01,2011,5,0.019
4217,switzerland,2011-06-01,2011,6,0.019
4218,switzerland,2011-07-01,2011,7,0.019
4219,switzerland,2011-08-01,2011,8,0.019
4220,switzerland,2011-09-01,2011,9,0.019
4221,switzerland,2011-10-01,2011,10,0.03
4222,switzerland,2011-11-01,2011,11,0.035
4223,switzerland,2011-12-01,2011,12,0.028999999999999998
4224,switzerland,2012-01-01,2012,1,0.021
4225,switzerland,2012-02-01,2012,2,-0.009000000000000001
4226,switzerland,2012-03-01,2012,3,0.027000000000000003
4227,switzerland,2012-04-01,2012,4,0.045
4228,switzerland,2012-05-01,2012,5,-0.004
4229,switzerland,2012-06-01,2012,6,0.040999999999999995
4230,switzerland,2012-07-01,2012,7,0.003
4231,switzerland,2012-08-01,2012,8,0.04
4232,switzerland,2012-09-01,2012,9,0.006999999999999999
4233,switzerland,2012-10-01,2012,10,0.021
4234,switzerland,2012-11-01,2012,11,0.024
4235,switzerland,2012-12-01,2012,12,0.009000000000000001
4236,switzerland,2013-01-01,2013,1,-0.003
4237,switzerland,2013-02-01,2013,2,0.026000000000000002
4238,switzerland,2013-03-01,2013,3,0.043
4239,switzerland,2013-04-01,2013,4,-0.006999999999999999
4240,switzerland,2013-05-01,2013,5,0.026000000000000002
4241,switzerland,2013-06-01,2013,6,0.018000000000000002
4242,switzerland,2013-07-01,2013,7,0.045
4243,switzerland,2013-08-01,2013,8,0.023
4244,switzerland,2013-09-01,2013,9,0.027000000000000003
4245,switzerland,2013-10-01,2013,10,0.002
4246,switzerland,2013-11-01,2013,11,0.012
4247,switzerland,2013-12-01,2013,12,0.034
4248,switzerland,2014-01-01,2014,1,0.026000000000000002
4249,switzerland,2014-02-01,2014,2,0.0
4250,switzerland,2014-03-01,2014,3,0.016
4251,switzerland,2014-04-01,2014,4,0.027000000000000003
4252,switzerland,2014-05-01,2014,5,0.003
4253,switzerland,2014-06-01,2014,6,0.049
4254,switzerland,2014-07-01,2014,7,-0.023
4255,switzerland,2014-08-01,2014,8,0.002
4256,switzerland,2014-09-01,2014,9,-0.006999999999999999
4257,switzerland,2014-10-01,2014,10,0.052000000000000005
4258,switzerland,2014-11-01,2014,11,0.018000000000000002
4259,switzerland,2014-12-01,2014,12,0.003
4260,switzerland,2015-01-01,2015,1,0.031000000000000003
4261,switzerland,2015-02-01,2015,2,-0.027999999999999997
4262,switzerland,2015-03-01,2015,3,-0.013999999999999999
4263,switzerland,2015-04-01,2015,4,-0.012
4264,switzerland,2015-05-01,2015,5,0.015
4265,switzerland,2015-06-01,2015,6,-0.071
4266,switzerland,2015-07-01,2015,7,-0.003
4267,switzerland,2015-08-01,2015,8,-0.019
4268,switzerland,2015-09-01,2015,9,-0.011000000000000001
4269,switzerland,2015-10-01,2015,10,-0.023
4270,switzerland,2015-11-01,2015,11,-0.034
4271,switzerland,2015-12-01,2015,12,-0.042
4272,switzerland,2016-01-01,2016,1,-0.031000000000000003
4273,switzerland,2016-02-01,2016,2,0.036000000000000004
4274,switzerland,2016-03-01,2016,3,0.049
4275,switzerland,2016-04-01,2016,4,-0.001
4276,switzerland,2016-05-01,2016,5,-0.006999999999999999
4277,switzerland,2016-06-01,2016,6,0.024
4278,switzerland,2016-07-01,2016,7,-0.024
4279,switzerland,2016-08-01,2016,8,0.015
4280,switzerland,2016-09-01,2016,9,-0.006999999999999999
4281,switzerland,2016-10-01,2016,10,-0.019
4282,switzerland,2016-11-01,2016,11,-0.019
4283,switzerland,2016-12-01,2016,12,0.027999999999999997
4284,switzerland,2017-01-01,2017,1,0.066
4285,switzerland,2017-02-01,2017,2,-0.026000000000000002
4286,switzerland,2017-03-01,2017,3,0.03
4287,switzerland,2017-04-01,2017,4,-0.001
4288,switzerland,2017-05-01,2017,5,0.038
4289,switzerland,2017-06-01,2017,6,0.06
4290,switzerland,2017-07-01,2017,7,0.098
4291,switzerland,2017-08-01,2017,8,0.07200000000000001
4292,switzerland,2017-09-01,2017,9,0.07400000000000001
4293,switzerland,2017-10-01,2017,10,0.073
4294,switzerland,2017-11-01,2017,11,0.08800000000000001
4295,switzerland,2017-12-01,2017,12,0.129
4296,switzerland,2018-01-01,2018,1,0.057
4297,switzerland,2018-02-01,2018,2,0.10400000000000001
4298,switzerland,2018-03-01,2018,3,0.07
4299,switzerland,2018-04-01,2018,4,0.09
4300,switzerland,2018-05-01,2018,5,0.085
4301,switzerland,2018-06-01,2018,6,0.1
4302,switzerland,2018-07-01,2018,7,0.017
4303,switzerland,2018-08-01,2018,8,0.013000000000000001
4304,switzerland,2018-09-01,2018,9,0.031000000000000003
4305,switzerland,2018-10-01,2018,10,0.084
4306,switzerland,2018-11-01,2018,11,0.057999999999999996
4307,switzerland,2018-12-01,2018,12,0.003
4308,switzerland,2019-01-01,2019,1,0.053
4309,switzerland,2019-02-01,2019,2,0.03
4310,switzerland,2019-03-01,2019,3,0.044000000000000004
4311,switzerland,2019-04-01,2019,4,0.04
4312,switzerland,2019-05-01,2019,5,0.028999999999999998
4313,switzerland,2019-06-01,2019,6,0.066
4314,switzerland,2019-07-01,2019,7,0.069
4315,switzerland,2019-08-01,2019,8,0.061
4316,switzerland,2019-09-01,2019,9,0.105
4317,switzerland,2019-10-01,2019,10,0.037000000000000005
4318,switzerland,2019-11-01,2019,11,0.022000000000000002
4319,switzerland,2019-12-01,2019,12,-0.016
4320,united_kingdom,2000-01-01,2000,1,0.027000000000000003
4321,united_kingdom,2000-02-01,2000,2,0.024
4322,united_kingdom,2000-03-01,2000,3,0.025
4323,united_kingdom,2000-04-01,2000,4,0.034
4324,united_kingdom,2000-05-01,2000,5,0.03
4325,united_kingdom,2000-06-01,2000,6,0.03
4326,united_kingdom,2000-07-01,2000,7,0.013000000000000001
4327,united_kingdom,2000-08-01,2000,8,0.017
4328,united_kingdom,2000-09-01,2000,9,0.003
4329,united_kingdom,2000-10-01,2000,10,0.0
4330,united_kingdom,2000-11-01,2000,11,0.002
4331,united_kingdom,2000-12-01,2000,12,0.021
4332,united_kingdom,2001-01-01,2001,1,0.01
4333,united_kingdom,2001-02-01,2001,2,0.003
4334,united_kingdom,2001-03-01,2001,3,0.0
4335,united_kingdom,2001-04-01,2001,4,-0.011000000000000001
4336,united_kingdom,2001-05-01,2001,5,-0.015
4337,united_kingdom,2001-06-01,2001,6,-0.022000000000000002
4338,united_kingdom,2001-07-01,2001,7,-0.013999999999999999
4339,united_kingdom,2001-08-01,2001,8,-0.016
4340,united_kingdom,2001-09-01,2001,9,-0.018000000000000002
4341,united_kingdom,2001-10-01,2001,10,-0.028999999999999998
4342,united_kingdom,2001-11-01,2001,11,-0.037000000000000005
4343,united_kingdom,2001-12-01,2001,12,-0.032
4344,united_kingdom,2002-01-01,2002,1,-0.027999999999999997
4345,united_kingdom,2002-02-01,2002,2,-0.022000000000000002
4346,united_kingdom,2002-03-01,2002,3,-0.009000000000000001
4347,united_kingdom,2002-04-01,2002,4,-0.011000000000000001
4348,united_kingdom,2002-05-01,2002,5,0.009000000000000001
4349,united_kingdom,2002-06-01,2002,6,-0.046
4350,united_kingdom,2002-07-01,2002,7,-0.013000000000000001
4351,united_kingdom,2002-08-01,2002,8,-0.019
4352,united_kingdom,2002-09-01,2002,9,-0.011000000000000001
4353,united_kingdom,2002-10-01,2002,10,-0.005
4354,united_kingdom,2002-11-01,2002,11,-0.005
4355,united_kingdom,2002-12-01,2002,12,-0.009000000000000001
4356,united_kingdom,2003-01-01,2003,1,-0.017
4357,united_kingdom,2003-02-01,2003,2,-0.006999999999999999
4358,united_kingdom,2003-03-01,2003,3,-0.027000000000000003
4359,united_kingdom,2003-04-01,2003,4,-0.013000000000000001
4360,united_kingdom,2003-05-01,2003,5,-0.03
4361,united_kingdom,2003-06-01,2003,6,0.021
4362,united_kingdom,2003-07-01,2003,7,0.005
4363,united_kingdom,2003-08-01,2003,8,-0.003
4364,united_kingdom,2003-09-01,2003,9,-0.008
4365,united_kingdom,2003-10-01,2003,10,0.003
4366,united_kingdom,2003-11-01,2003,11,-0.001
4367,united_kingdom,2003-12-01,2003,12,-0.002
4368,united_kingdom,2004-01-01,2004,1,0.019
4369,united_kingdom,2004-02-01,2004,2,-0.012
4370,united_kingdom,2004-03-01,2004,3,0.013000000000000001
4371,united_kingdom,2004-04-01,2004,4,0.024
4372,united_kingdom,2004-05-01,2004,5,0.018000000000000002
4373,united_kingdom,2004-06-01,2004,6,0.008
4374,united_kingdom,2004-07-01,2004,7,-0.006999999999999999
4375,united_kingdom,2004-08-01,2004,8,-0.009000000000000001
4376,united_kingdom,2004-09-01,2004,9,-0.006999999999999999
4377,united_kingdom,2004-10-01,2004,10,-0.004
4378,united_kingdom,2004-11-01,2004,11,0.002
4379,united_kingdom,2004-12-01,2004,12,-0.003
4380,united_kingdom,2005-01-01,2005,1,-0.003
4381,united_kingdom,2005-02-01,2005,2,0.013999999999999999
4382,united_kingdom,2005-03-01,2005,3,-0.027000000000000003
4383,united_kingdom,2005-04-01,2005,4,-0.01
4384,united_kingdom,2005-05-01,2005,5,0.004
4385,united_kingdom,2005-06-01,2005,6,0.0
4386,united_kingdom,2005-07-01,2005,7,0.013000000000000001
4387,united_kingdom,2005-08-01,2005,8,0.0
4388,united_kingdom,2005-09-01,2005,9,-0.001
4389,united_kingdom,2005-10-01,2005,10,-0.009000000000000001
4390,united_kingdom,2005-11-01,2005,11,-0.006
4391,united_kingdom,2005-12-01,2005,12,0.015
4392,united_kingdom,2006-01-01,2006,1,0.01
4393,united_kingdom,2006-02-01,2006,2,0.003
4394,united_kingdom,2006-03-01,2006,3,0.015
4395,united_kingdom,2006-04-01,2006,4,0.005
4396,united_kingdom,2006-05-01,2006,5,-0.011000000000000001
4397,united_kingdom,2006-06-01,2006,6,0.005
4398,united_kingdom,2006-07-01,2006,7,-0.006
4399,united_kingdom,2006-08-01,2006,8,0.012
4400,united_kingdom,2006-09-01,2006,9,0.02
4401,united_kingdom,2006-10-01,2006,10,0.017
4402,united_kingdom,2006-11-01,2006,11,0.006
4403,united_kingdom,2006-12-01,2006,12,-0.008
4404,united_kingdom,2007-01-01,2007,1,0.003
4405,united_kingdom,2007-02-01,2007,2,0.003
4406,united_kingdom,2007-03-01,2007,3,0.004
4407,united_kingdom,2007-04-01,2007,4,0.0
4408,united_kingdom,2007-05-01,2007,5,0.017
4409,united_kingdom,2007-06-01,2007,6,-0.004
4410,united_kingdom,2007-07-01,2007,7,0.002
4411,united_kingdom,2007-08-01,2007,8,-0.008
4412,united_kingdom,2007-09-01,2007,9,-0.013000000000000001
4413,united_kingdom,2007-10-01,2007,10,-0.003
4414,united_kingdom,2007-11-01,2007,11,0.003
4415,united_kingdom,2007-12-01,2007,12,0.009000000000000001
4416,united_kingdom,2008-01-01,2008,1,-0.002
4417,united_kingdom,2008-02-01,2008,2,-0.006999999999999999
4418,united_kingdom,2008-03-01,2008,3,-0.004
4419,united_kingdom,2008-04-01,2008,4,-0.012
4420,united_kingdom,2008-05-01,2008,5,-0.019
4421,united_kingdom,2008-06-01,2008,6,-0.021
4422,united_kingdom,2008-07-01,2008,7,-0.027000000000000003
4423,united_kingdom,2008-08-01,2008,8,-0.008
4424,united_kingdom,2008-09-01,2008,9,-0.024
4425,united_kingdom,2008-10-01,2008,10,-0.044000000000000004
4426,united_kingdom,2008-11-01,2008,11,-0.07400000000000001
4427,united_kingdom,2008-12-01,2008,12,-0.092
4428,united_kingdom,2009-01-01,2009,1,-0.10800000000000001
4429,united_kingdom,2009-02-01,2009,2,-0.10800000000000001
4430,united_kingdom,2009-03-01,2009,3,-0.11
4431,united_kingdom,2009-04-01,2009,4,-0.09300000000000001
4432,united_kingdom,2009-05-01,2009,5,-0.1
4433,united_kingdom,2009-06-01,2009,6,-0.087
4434,united_kingdom,2009-07-01,2009,7,-0.079
4435,united_kingdom,2009-08-01,2009,8,-0.113
4436,united_kingdom,2009-09-01,2009,9,-0.095
4437,united_kingdom,2009-10-01,2009,10,-0.066
4438,united_kingdom,2009-11-01,2009,11,-0.038
4439,united_kingdom,2009-12-01,2009,12,-0.025
4440,united_kingdom,2010-01-01,2010,1,0.018000000000000002
4441,united_kingdom,2010-02-01,2010,2,0.032
4442,united_kingdom,2010-03-01,2010,3,0.047
4443,united_kingdom,2010-04-01,2010,4,0.022000000000000002
4444,united_kingdom,2010-05-01,2010,5,0.027000000000000003
4445,united_kingdom,2010-06-01,2010,6,0.021
4446,united_kingdom,2010-07-01,2010,7,0.019
4447,united_kingdom,2010-08-01,2010,8,0.057999999999999996
4448,united_kingdom,2010-09-01,2010,9,0.048
4449,united_kingdom,2010-10-01,2010,10,0.036000000000000004
4450,united_kingdom,2010-11-01,2010,11,0.04
4451,united_kingdom,2010-12-01,2010,12,0.07
4452,united_kingdom,2011-01-01,2011,1,0.027000000000000003
4453,united_kingdom,2011-02-01,2011,2,0.005
4454,united_kingdom,2011-03-01,2011,3,0.006999999999999999
4455,united_kingdom,2011-04-01,2011,4,-0.003
4456,united_kingdom,2011-05-01,2011,5,0.011000000000000001
4457,united_kingdom,2011-06-01,2011,6,0.023
4458,united_kingdom,2011-07-01,2011,7,0.017
4459,united_kingdom,2011-08-01,2011,8,-0.006999999999999999
4460,united_kingdom,2011-09-01,2011,9,0.001
4461,united_kingdom,2011-10-01,2011,10,-0.016
4462,united_kingdom,2011-11-01,2011,11,-0.025
4463,united_kingdom,2011-12-01,2011,12,-0.028999999999999998
4464,united_kingdom,2012-01-01,2012,1,-0.028999999999999998
4465,united_kingdom,2012-02-01,2012,2,-0.033
4466,united_kingdom,2012-03-01,2012,3,-0.021
4467,united_kingdom,2012-04-01,2012,4,-0.018000000000000002
4468,united_kingdom,2012-05-01,2012,5,-0.023
4469,united_kingdom,2012-06-01,2012,6,-0.033
4470,united_kingdom,2012-07-01,2012,7,-0.008
4471,united_kingdom,2012-08-01,2012,8,-0.013000000000000001
4472,united_kingdom,2012-09-01,2012,9,-0.043
4473,united_kingdom,2012-10-01,2012,10,-0.049
4474,united_kingdom,2012-11-01,2012,11,-0.033
4475,united_kingdom,2012-12-01,2012,12,-0.023
4476,united_kingdom,2013-01-01,2013,1,-0.038
4477,united_kingdom,2013-02-01,2013,2,-0.012
4478,united_kingdom,2013-03-01,2013,3,0.001
4479,united_kingdom,2013-04-01,2013,4,-0.036000000000000004
4480,united_kingdom,2013-05-01,2013,5,-0.027999999999999997
4481,united_kingdom,2013-06-01,2013,6,0.001
4482,united_kingdom,2013-07-01,2013,7,-0.027999999999999997
4483,united_kingdom,2013-08-01,2013,8,-0.021
4484,united_kingdom,2013-09-01,2013,9,0.02
4485,united_kingdom,2013-10-01,2013,10,0.017
4486,united_kingdom,2013-11-01,2013,11,0.015
4487,united_kingdom,2013-12-01,2013,12,0.008
4488,united_kingdom,2014-01-01,2014,1,0.016
4489,united_kingdom,2014-02-01,2014,2,0.023
4490,united_kingdom,2014-03-01,2014,3,0.005
4491,united_kingdom,2014-04-01,2014,4,0.033
4492,united_kingdom,2014-05-01,2014,5,0.023
4493,united_kingdom,2014-06-01,2014,6,0.013999999999999999
4494,united_kingdom,2014-07-01,2014,7,0.016
4495,united_kingdom,2014-08-01,2014,8,0.01
4496,united_kingdom,2014-09-01,2014,9,0.013999999999999999
4497,united_kingdom,2014-10-01,2014,10,0.005
4498,united_kingdom,2014-11-01,2014,11,0.006999999999999999
4499,united_kingdom,2014-12-01,2014,12,0.005
4500,united_kingdom,2015-01-01,2015,1,0.006999999999999999
4501,united_kingdom,2015-02-01,2015,2,0.008
4502,united_kingdom,2015-03-01,2015,3,0.012
4503,united_kingdom,2015-04-01,2015,4,0.006999999999999999
4504,united_kingdom,2015-05-01,2015,5,0.006999999999999999
4505,united_kingdom,2015-06-01,2015,6,0.012
4506,united_kingdom,2015-07-01,2015,7,-0.008
4507,united_kingdom,2015-08-01,2015,8,0.003
4508,united_kingdom,2015-09-01,2015,9,0.003
4509,united_kingdom,2015-10-01,2015,10,0.01
4510,united_kingdom,2015-11-01,2015,11,-0.005
4511,united_kingdom,2015-12-01,2015,12,-0.015
4512,united_kingdom,2016-01-01,2016,1,0.001
4513,united_kingdom,2016-02-01,2016,2,-0.019
4514,united_kingdom,2016-03-01,2016,3,-0.005
4515,united_kingdom,2016-04-01,2016,4,0.036000000000000004
4516,united_kingdom,2016-05-01,2016,5,0.032
4517,united_kingdom,2016-06-01,2016,6,0.003
4518,united_kingdom,2016-07-01,2016,7,0.015
4519,united_kingdom,2016-08-01,2016,8,0.03
4520,united_kingdom,2016-09-01,2016,9,0.013000000000000001
4521,united_kingdom,2016-10-01,2016,10,-0.004
4522,united_kingdom,2016-11-01,2016,11,0.025
4523,united_kingdom,2016-12-01,2016,12,0.075
4524,united_kingdom,2017-01-01,2017,1,0.047
4525,united_kingdom,2017-02-01,2017,2,0.039
4526,united_kingdom,2017-03-01,2017,3,0.018000000000000002
4527,united_kingdom,2017-04-01,2017,4,-0.01
4528,united_kingdom,2017-05-01,2017,5,0.009000000000000001
4529,united_kingdom,2017-06-01,2017,6,0.016
4530,united_kingdom,2017-07-01,2017,7,0.021
4531,united_kingdom,2017-08-01,2017,8,0.022000000000000002
4532,united_kingdom,2017-09-01,2017,9,0.033
4533,united_kingdom,2017-10-01,2017,10,0.043
4534,united_kingdom,2017-11-01,2017,11,0.026000000000000002
4535,united_kingdom,2017-12-01,2017,12,0.006
4536,united_kingdom,2018-01-01,2018,1,0.013000000000000001
4537,united_kingdom,2018-02-01,2018,2,0.024
4538,united_kingdom,2018-03-01,2018,3,0.013000000000000001
4539,united_kingdom,2018-04-01,2018,4,0.036000000000000004
4540,united_kingdom,2018-05-01,2018,5,0.012
4541,united_kingdom,2018-06-01,2018,6,0.012
4542,united_kingdom,2018-07-01,2018,7,0.015
4543,united_kingdom,2018-08-01,2018,8,0.012
4544,united_kingdom,2018-09-01,2018,9,-0.006999999999999999
4545,united_kingdom,2018-10-01,2018,10,-0.006999999999999999
4546,united_kingdom,2018-11-01,2018,11,-0.017
4547,united_kingdom,2018-12-01,2018,12,-0.008
4548,united_kingdom,2019-01-01,2019,1,-0.006
4549,united_kingdom,2019-02-01,2019,2,-0.008
4550,united_kingdom,2019-03-01,2019,3,0.013000000000000001
4551,united_kingdom,2019-04-01,2019,4,-0.035
4552,united_kingdom,2019-05-01,2019,5,-0.005
4553,united_kingdom,2019-06-01,2019,6,-0.016
4554,united_kingdom,2019-07-01,2019,7,-0.013999999999999999
4555,united_kingdom,2019-08-01,2019,8,-0.02
4556,united_kingdom,2019-09-01,2019,9,-0.017
4557,united_kingdom,2019-10-01,2019,10,-0.003
4558,united_kingdom,2019-11-01,2019,11,-0.006999999999999999
